image_path,description,pages,doc_sources
/content/image/bnp_paribas_2023_climate_report_page17_img2.jpeg,"Cette image est un diagramme de Sankey qui illustre les interconnexions entre divers risques environnementaux, sociaux et de gouvernance (ESG) et leurs impacts potentiels. Voici une description détaillée :

### Catégories et Pourcentages
Le diagramme est divisé en plusieurs catégories principales sur le côté gauche, chacune montrant un pourcentage qui représente l'ampleur ou l'importance relative de chaque catégorie :

1. **ESG - C&E - Impact physique aigu du changement climatique (23,1 %)**
   - Représente les impacts physiques immédiats et sévères du changement climatique.

2. **ESG - C&E - Impact physique chronique du changement climatique (5,7 %)**
   - Représente les impacts physiques à long terme et de plus faible intensité du changement climatique.

3. **ESG - C&E - Transition vers une économie bas carbone pour mitiger le changement climatique - Changements de politiques (25,1 %)**
   - Se concentre sur les politiques de transition vers une économie bas carbone.

4. **ESG - C&",page17,bnp_paribas_2023_climate_report
/content/image/bnp_paribas_2023_climate_report_page3_img2.jpeg,"Cette image semble être une illustration artistique, probablement réalisée à l'aquarelle, représentant un paysage froid et glacé. Voici une description détaillée :

1. **Premier plan** : On observe de nombreux morceaux de glace flottant sur de l'eau calme. Ces morceaux de glace varient en taille et en forme, avec certains plus grands et d'autres plus petits.

2. **Arrière-plan** : En arrière-plan, il y a des formations de glace plus grandes, probablement des icebergs, qui s'élèvent au-dessus de la surface de l'eau. Ces formations sont imposantes et ajoutent de la profondeur à la scène.

3. **Ciel** : Le ciel est principalement clair avec quelques nuances de bleu et de blanc, suggérant une atmosphère sereine et froide. Il y a quelques nuages diffus, ajoutant une touche de douceur à l'ensemble.

4. **Couleurs et Style** : La palette de couleurs est dominée par des tons de bleu et blanc, évoquant une ambiance froide et tranquille. Le style de l'image",page3,bnp_paribas_2023_climate_report
/content/image/as_101_climate_risk_banks_en_page33_img1.png,"L'image représente un modèle de scénario pour évaluer la probabilité de défaut ou de notation d'un emprunteur en fonction de divers facteurs financiers et de scénarios. Voici une description détaillée :

### Entrées
1. **Caractéristiques de l'emprunteur** :
   - Comprend les finances actuelles et projetées de l'emprunteur ainsi que les indicateurs clés tels que les émissions et la production.
   
2. **Modèles de scénarios** :
   - **Demande d'électricité par source**
   - **Prix de l'électricité**
   - **Coûts des combustibles**
   - **Coûts d'investissement par source**
   - **Prix du carbone**

### Sorties intermédiaires
1. **Finances ajustées selon le scénario** :
   - **Revenu** : Basé sur le prix de l'électricité et le mix énergétique donné la production/demande.
   - **Coûts** : Inclut les coûts du carbone et des combustibles.
   - **Dépenses en capital** : Bas",page33,as_101_climate_risk_banks_en
/content/image/20240903-bnpparibas-csr-presentation-2024_page11_img31.png,"L'image représente un cercle noir simple sur un fond blanc. Le cercle est parfaitement rond et plein, sans contours ni détails supplémentaires. Il est centré dans l'image, occupant la majeure partie de la zone visible. Le contraste entre le noir du cercle et le blanc du fond est très marqué, ce qui attire immédiatement l'attention sur le cercle. Cette image est minimaliste, ne comportant aucun autre élément ou motif.",page11,20240903-bnpparibas-csr-presentation-2024
/content/image/20240903-bnpparibas-csr-presentation-2024_page27_img3.png,"L'image montre un emoji représentant une main effectuant un geste de vague ou de salutation. Voici une description détaillée :

- **Forme et Gesture** : La main est représentée de profil, avec les doigts légèrement pliés et l'index pointant légèrement vers le haut, formant un geste de vague.
- **Couleur** : La peau de la main est de couleur jaune, typique des emojis standard.

Ce geste de la main est souvent utilisé pour dire bonjour, au revoir ou pour attirer l'attention de quelqu'un de manière amicale.",page27,20240903-bnpparibas-csr-presentation-2024
/content/image/20240903-bnpparibas-csr-presentation-2024_page11_img14.png,"L'image montre un cercle noir avec un bord blanc, encerclant un éclair blanc. L'éclair blanc est situé au centre du cercle et est composé de deux lignes parallèles avec des angles pointus à chaque extrémité, formant un motif en zigzag. Le cercle et l'éclair sont centrés sur un fond blanc, créant un contraste net entre les éléments noirs et blancs. Cette image peut être associée à des concepts liés à l'électricité, la technologie ou la vitesse.",page11,20240903-bnpparibas-csr-presentation-2024
/content/image/20240903-bnpparibas-csr-presentation-2024_page10_img40.png,"L'image que tu as partagée est une simple icône de cœur rouge. Voici une description détaillée :

- **Forme** : L'icône est en forme de cœur, un symbole universellement reconnu pour l'amour, l'affection et l'appréciation.
- **Couleur** : Le cœur est de couleur rouge vif, une couleur souvent associée à l'amour, la passion et les émotions fortes.
- **Style** : Le style est minimaliste et plat, sans ombres ni gradients, ce qui lui donne un aspect propre et moderne.

Ce type d'icône est couramment utilisé dans les interfaces utilisateur, les réseaux sociaux et d'autres contextes numériques pour indiquer l'appréciation ou l'amour pour quelque chose.",page10,20240903-bnpparibas-csr-presentation-2024
/content/image/eib-group-2022-climate-bank-roadmap-progress-report_page28_img1.png,"Cette image présente une structure en cinq parties pour évaluer l'efficacité et les impacts des initiatives du Groupe de la Banque Européenne d'Investissement (BEI) et des engagements des banques climatiques. Voici une description détaillée de chaque section :

1. **Sorties du Groupe BEI** :
   - **Volumes de financement** : Montants totaux de financement accordés par le Groupe BEI.
   - **Nombre de projets** : Nombre total de projets financés ou soutenus par le Groupe BEI.
   - **Services de conseil** : Services de conseil fournis par le Groupe BEI pour aider au développement des projets.

2. **Résultats du Groupe BEI** :
   - **Investissement soutenu** : Montant total d'investissement soutenu par les initiatives du Groupe BEI.
   - **Engagements des contreparties** : Engagements pris par les contreparties financières ou autres partenaires impliqués dans les projets soutenus par le Groupe BEI.

3. **Engagements des banques climatiques** :
   - **Réalisation des ambitions des banques climat",page28,eib-group-2022-climate-bank-roadmap-progress-report
/content/image/20240903-bnpparibas-csr-presentation-2024_page28_img2.png,"L'image représente le logo de BNP Paribas, une banque internationale française. Le logo est composé de deux parties principales :

1. **Symbole** : À gauche, il y a un symbole vert en forme de carré avec des coins arrondis. Ce carré contient quatre étoiles blanches stylisées disposées en forme de cercle. Les étoiles sont positionnées de manière à évoquer un mouvement ou une rotation.

2. **Texte** : À droite du symbole, le nom ""BNP PARIBAS"" est écrit en majuscules. Les lettres sont grises et semblent être en police sans-serif, donnant une apparence moderne et professionnelle.

L'ensemble du logo est placé sur un fond noir, ce qui fait ressortir le symbole vert et le texte gris de manière distincte. Le design est simple mais élégant, reflétant l'image de marque professionnelle et moderne de la banque.",page28,20240903-bnpparibas-csr-presentation-2024
/content/image/20240903-bnpparibas-csr-presentation-2024_page22_img2.png,"L'image représente le logo de BNP Paribas, une banque multinationale française. Voici une description détaillée :

1. **Couleurs et Design** :
   - Le logo est principalement composé de deux éléments : un symbole à gauche et le texte à droite.
   - Le symbole de gauche est un carré vert avec des coins arrondis. À l'intérieur de ce carré, il y a quatre étoiles blanches stylisées disposées en cercle, symbolisant probablement l'unité et la diversité.
   - Le texte à droite est ""BNP PARIBAS"" écrit en lettres capitales grises. La police est moderne et professionnelle, reflétant l'image de l'entreprise.

2. **Positionnement** :
   - Le symbole vert est positionné à gauche, et le texte gris est à droite.
   - Il y a un espace entre le symbole et le texte, ce qui rend la lecture facile et claire.

3. **Signification** :
   - Le logo combine des éléments visuels et textuels pour représenter l'identité de la marque BNP Paribas.
  ",page22,20240903-bnpparibas-csr-presentation-2024
/content/image/climate-change-and-the-banking-industry_page1_img1.png,"L'image représente le logo de la société Thomson Reuters. Elle se compose de deux éléments principaux :

1. **Symbole Graphique** : À gauche du logo, il y a un symbole circulaire composé de nombreux petits points orange disposés en cercles concentriques. Ce symbole est de couleur orange vibrante et est placé sur un fond noir, créant un contraste marqué.

2. **Texte** : À droite du symbole graphique, le nom ""THOMSON REUTERS"" est écrit en lettres majuscules. Le texte est de couleur gris clair, ce qui le fait ressortir sur le fond noir. Le texte est aligné à gauche et est positionné de manière à être centré verticalement par rapport au symbole graphique.

Le design global du logo est simple, moderne et professionnel, reflétant l'image de l'entreprise en tant que fournisseur d'information et de services de haute qualité.",page1,climate-change-and-the-banking-industry
